title,loc_url,iiif_sample
"The bee (Earlington, Ky.), December 8, 1898",http://www.loc.gov/item/sn87060004/1898-12-08/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:kyu:batch_kyu_aluminum_ver01:data:sn87060004:0017504615A:1898120801:0449/full/pct:6.25/0/default.jpg#h=492&w=377
"The Key West citizen (Key West, Fla.), November 16, 1946",http://www.loc.gov/item/sn83016244/1946-11-16/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:fu:batch_fu_downtown_ver02:data:sn83016244:00414180784:1946111601:0301/full/pct:3.125/0/default.jpg#h=275&w=205
"Arkansas state gazette (Little Rock, Ark.), March 30, 1848",http://www.loc.gov/item/sn82016481/1848-03-30/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:arhi:batch_arhi_fluorite_ver01:data:sn82016481:00516990715:1848033001:0369/full/pct:6.25/0/default.jpg#h=416&w=292
"Frostburg mining journal (Frostburg, Md.), November 10, 1900",http://www.loc.gov/item/sn85025350/1900-11-10/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:mdu:batch_mdu_annapolis_ver02:data:sn85025350:00415627658:1900111001:0429/full/pct:3.125/0/default.jpg#h=279&w=210
"The Monett times (Monett, Mo.), April 5, 1918, (WEEKLY EDITION)",http://www.loc.gov/item/sn90061308/1918-04-05/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:mohi:batch_mohi_dagwood_ver01:data:sn90061308:00294555833:1918040501:1054/full/pct:6.25/0/default.jpg#h=411&w=283
"The Mountain echo (Yellville, Ark.), September 12, 1913",http://www.loc.gov/item/sn88051124/1913-09-12/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:arhi:batch_arhi_galena_ver01:data:sn88051124:00516990235:1913091201:0128/full/pct:6.25/0/default.jpg#h=398&w=274
George D. Hess Collection,http://www.loc.gov/item/afc2001001.19801/,https://tile.loc.gov/streaming-services/iiif/service:vhp:0198:019801:afc2001001_019801_sr0001001/info.json
"The Key West citizen (Key West, Fla.), July 23, 1926",http://www.loc.gov/item/sn83016244/1926-07-23/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:fu:batch_fu_bathouse_ver01:data:sn83016244:00271760772:1926072301:0137/full/pct:3.125/0/default.jpg#h=263&w=206
"""SECRECY SURROUNDS NORTH VIETNAM ATROCTIES,"" ARTICLE FROM HUMAN EVENTS",http://www.loc.gov/item/powmia/pwmaster_157526/,https://tile.loc.gov/image-services/iiif/public:gdcmassbookdig:angolacountrystu00coll_0:angolacountrystu00coll_0_0005/full/pct:6.25/0/default.jpg
"The Colorado statesman (Denver, Colo.), June 21, 1913",http://www.loc.gov/item/sn83025514/1913-06-21/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:cohi:batch_cohi_hamilton_ver01:data:sn83025514:00340586359:1913062101:0609/full/pct:6.25/0/default.jpg#h=340&w=251
"Blue Ridge Parkway, North Carolina/Virginia",http://www.loc.gov/item/2008626650/,https://tile.loc.gov/image-services/iiif/service:gmd:gmd390:g3902:g3902b:ct009598/full/pct:12.5/0/default.jpg#h=1769&w=657
"The Leavenworth echo (Leavenworth, Wash.), May 4, 1917",http://www.loc.gov/item/sn87093039/1917-05-04/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:wa:batch_wa_cedar_ver01:data:sn87093039:0021110059A:1917050401:0106/full/pct:6.25/0/default.jpg#h=404&w=297
[Image from LOOK - Job 67-3384 titled Barbara Bain],http://www.loc.gov/item/2021685766/,https://tile.loc.gov/image-services/iiif/service:afc:afc1986022:afc1986022_ms1502:0001/full/pct:12.5/0/default.jpg
"Code of Federal Regulations: Legal Services, General Counsel, 38 C.F.R. (1969)",http://www.loc.gov/item/cfr1969080-T38CIP14/,https://tile.loc.gov/image-services/iiif/public:gdcmassbookdig:installationcomm00unse:installationcomm00unse_0001/full/pct:12.5/0/default.jpg
"Atlanta daily world (Atlanta, Georgia), February 24, 1936, (City Edition)",http://www.loc.gov/item/sn82015425/1936-02-24/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:gu:batch_gu_cthulhu_ver03:data:sn82015425:00529040374:1936022401:0373/full/pct:3.125/0/default.jpg#h=293&w=231
"The Beatrice daily express (Beatrice, Neb.), May 26, 1908",http://www.loc.gov/item/sn84020107/1908-05-26/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:nbu:batch_nbu_finch_ver01:data:sn84020107:00517014874:1908052601:0574/full/pct:6.25/0/default.jpg#h=436&w=322
"Presidio of San Francisco, Mason Street Warehouses, San Francisco, San Francisco County, CA",http://www.loc.gov/item/ca4242/,https://tile.loc.gov/image-services/iiif/service:ll:llserialsetce:01:33:2_:00:_0:0:01332_00_00:01332_00_00-009-0065-0000:0077/full/pct:12.5/0/default.jpg#h=425&w=265
"Abraham Lincoln papers: Series 1. General Correspondence. 1833-1916: Thomas E. H. Cottman to Abraham Lincoln, Wednesday, December 10, 1862 (Introduction)",http://www.loc.gov/item/mal2003000/,https://tile.loc.gov/image-services/iiif/service:mss:mal:200:2003000:001/full/pct:6.25/0/default.jpg#h=317&w=207
"The Lewiston teller (Lewiston, Idaho), January 3, 1905",http://www.loc.gov/item/sn89055112/1905-01-03/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:idhi:batch_idhi_irving_ver01:data:sn89055112:00295867899:1905010301:0242/full/pct:6.25/0/default.jpg#h=420&w=286
"Returned Amer. prisoners of war marching into Vichy. Dec. 10th upon their return from Amer. Prison Camp at Rastatt, Germany where the total of 2700 were quartered",http://www.loc.gov/item/2017668880/,https://tile.loc.gov/image-services/iiif/public:gdcmassbookdig:historyofuniteds00swan:historyofuniteds00swan_0009/full/pct:12.5/0/default.jpg
"Milford chronicle (Milford, Del.), August 10, 1934",http://www.loc.gov/item/sn87062224/1934-08-10/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:deu:batch_deu_elektra_ver01:data:sn87062224:0051415658A:1934081001:0374/full/pct:6.25/0/default.jpg#h=388&w=327
"Der Deutsche correspondent (Baltimore, Md.), March 9, 1877",http://www.loc.gov/item/sn83016118/1877-03-09/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:mdu:batch_mdu_kale_ver01:data:sn83016118:00296026426:1877030901:0248/full/pct:3.125/0/default.jpg#h=309&w=226
"Le messager (Lewiston, Me.), October 21, 1938",http://www.loc.gov/item/sn83045313/1938-10-21/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:me:batch_me_franco_ver01:data:sn83045313:00542860807:1938102101:0750/full/pct:6.25/0/default.jpg#h=421&w=320
"Rachel D. Moore, home management supervisor, demonstrating use of pressure cooker to Almary Kelly. On La Delta Project, Thomastown, Louisiana",http://www.loc.gov/item/2017803117/,https://tile.loc.gov/image-services/iiif/service:gmd:gmd401:g4013:g4013m:la000256/full/pct:12.5/0/default.jpg#h=1192&w=1544
"The Washington times (Washington [D.C.]), December 21, 1916, (HOME EDITION)",http://www.loc.gov/item/sn84026749/1916-12-21/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:dlc:batch_dlc_ghana_ver01:data:sn84026749:00207908885:1916122101:0445/full/pct:6.25/0/default.jpg#h=424&w=319
"This delightful assemblage of vintage collectibles along a highway in Pinson, Tennessee, has no visible name or owner and it's free for the looking and enjoyment",http://www.loc.gov/item/2021756970/,https://tile.loc.gov/image-services/iiif/service:ndnp:dlc:batch_dlc_kingman_ver01:data:sn83025727:00220720457:1900012701:0001/full/pct:3.125/0/default.jpg#h=297&w=195
NEED FOR POLYGRAPH,http://www.loc.gov/item/powmia/pwmaster_15260/,https://tile.loc.gov/image-services/iiif/public:gdcmassbookdig:angolacountrystu00coll_0:angolacountrystu00coll_0_0005/full/pct:6.25/0/default.jpg
"Oliver J. Larkin and Lona Larkin. March 20 (calendar day, March 24), 1926. -- Ordered to be printed",http://www.loc.gov/item/2022693768/,https://tile.loc.gov/image-services/iiif/service:ll:llserialsetce:08:52:7_:00:_0:0:08527_00_00:08527_00_00-183-0448-0000:0993/full/pct:12.5/0/default.jpg#h=462&w=270
"Verses read at the dinner of the class of 1863 of Harvard college on the forty-fifth anniversary of its graduation,",http://www.loc.gov/item/17001438/,https://tile.loc.gov/image-services/iiif/public:gdcmassbookdig:versesreadatdinn00mors:versesreadatdinn00mors_0003/full/pct:25.0/0/default.jpg#h=963&w=703
"Armstrong and world freedom,",http://www.loc.gov/item/e18000851/,https://tile.loc.gov/image-services/iiif/public:gdcmassbookdig:armstrongworldfr00taft:armstrongworldfr00taft_0005/full/pct:12.5/0/default.jpg
"Keowee courier (Pickens Court House, S.C.), January 12, 1910",http://www.loc.gov/item/sn84026912/1910-01-12/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:scu:batch_scu_imanidevore_ver02:data:sn84026912:0029455869A:1910011201:0009/full/pct:6.25/0/default.jpg#h=503&w=372
"The Brunswick news (Brunswick, Ga.;[Brunswick, Georgia?]), January 6, 1910",http://www.loc.gov/item/sn90052143/1910-01-06/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:gu:batch_gu_javert_ver01:data:sn90052143:00414182537:1910010601:0887/full/pct:3.125/0/default.jpg#h=289&w=202
"The Saint Paul globe (St. Paul, Minn.), March 11, 1902",http://www.loc.gov/item/sn90059523/1902-03-11/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:mnhi:batch_mnhi_plymouth_ver01:data:sn90059523:00206538259:1902031101:0135/full/pct:3.125/0/default.jpg#h=294&w=214
"Amistad National Recreation Area, Texas",http://www.loc.gov/item/2002625063/,https://tile.loc.gov/image-services/iiif/service:gmd:gmd403:g4032:g4032a:ct011325/full/pct:12.5/0/default.jpg#h=584&w=1241
"The Rhode-Island American, and general advertiser (Providence [R.I.]), August 12, 1817",http://www.loc.gov/item/sn83025442/1817-08-12/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:rp:batch_rp_gorgon_ver01:data:sn83025442:00513689093:1817081201:1092/full/pct:3.125/0/default.jpg#h=256&w=167
"The native American (Washington City [i.e. Washington, D.C.]), December 21, 1839",http://www.loc.gov/item/sn86053569/1839-12-21/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:dlc:batch_dlc_firedrake_ver01:data:sn86053569:00415661502:1839122101:0517/full/pct:3.125/0/default.jpg#h=269&w=190
"[Untitled photo, possibly related to: Landscape near one of the entrances to the powder plant near Childersburg. The dust in the back ground in caused by a great stream of traffic coming out of the powder plant. Alabama]",http://www.loc.gov/item/2017794762/,https://tile.loc.gov/image-services/iiif/service:ndnp:dlc:batch_dlc_jean_ver01:data:sn83025483:00220720457:1900012601:0001/full/pct:3.125/0/default.jpg#h=282&w=187
"East St. Louis daily journal (East St. Louis, Ill.), February 9, 1920",http://www.loc.gov/item/sn92053739/1920-02-09/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:iune:batch_iune_heron_ver01:data:sn92053739:00542864345:1920020901:0448/full/pct:6.25/0/default.jpg#h=467&w=327
Poppyland,http://www.loc.gov/item/2016763495/,https://tile.loc.gov/image-services/iiif/public:music:musm1508-10038354:musm1508-10038354.0001/full/pct:6.25/0/default.jpg
"Minnesota Staats-Zeitung (Saint Paul, Minn.), June 20, 1863",http://www.loc.gov/item/sn84031595/1863-06-20/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:mnhi:batch_mnhi_toyota_ver01:data:sn84031595:00212475725:1863062001:0543/full/pct:3.125/0/default.jpg#h=314&w=230
"Official Newspaper of the State of Jalisco; Tomo 383, Número 5",http://www.loc.gov/item/56050553_20150811_01/,https://tile.loc.gov/image-services/iiif/service:ll:llflg:56:05:05:53:_2:01:50:81:1_:01:56050553_20150811_01:0001/full/pct:12.5/0/default.jpg#h=437&w=329
[Unidentified girls],http://www.loc.gov/item/2015650785/,https://tile.loc.gov/image-services/iiif/public:gdc:00340766970:00340766970_0001/full/pct:25.0/0/default.jpg
"De Queen bee (De Queen, Ark.), April 26, 1918",http://www.loc.gov/item/sn89051293/1918-04-26/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:arhi:batch_arhi_andromeda_ver01:data:sn89051293:00513687849:1918042601:0813/full/pct:3.125/0/default.jpg#h=268&w=178
National Book Festival Summer Writing Contest Winners Announced,http://www.loc.gov/item/prn-17-121/,https://tile.loc.gov/image-services/iiif/service:ndnp:ncu:batch_ncu_appling_ver02:data:sn96027351:00332891613:1868010101:0001/full/pct:3.125/0/default.jpg#h=298&w=203
"The watchman and southron (Sumter, S.C.), September 27, 1905",http://www.loc.gov/item/sn93067846/1905-09-27/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:scu:batch_scu_danastjames_ver01:data:sn93067846:00294551475:1905092701:0259/full/pct:3.125/0/default.jpg#h=336&w=207
"The San Francisco call (San Francisco [Calif.]), December 18, 1905",http://www.loc.gov/item/sn85066387/1905-12-18/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:curiv:batch_curiv_gualala_ver01:data:00100480712:1905121801:0423/full/pct:3.125/0/default.jpg#h=271&w=202
"Daily evening bulletin (Maysville [Ky.]), April 4, 1884",http://www.loc.gov/item/sn87060189/1884-04-04/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:kyu:batch_kyu_casablanca_ver01:data:sn87060189:00206534254:1884040401:0302/full/pct:6.25/0/default.jpg#h=450&w=306
"The Democratic advocate (Westminster, Md.), April 20, 1871",http://www.loc.gov/item/sn85038292/1871-04-20/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:mdu:batch_mdu_douglass_ver01:data:sn85038292:00415623720:1871042001:0074/full/pct:6.25/0/default.jpg#h=378&w=295
"St. Johnsbury Caledonian (St. Johnsbury, Vt.), September 22, 1871",http://www.loc.gov/item/sn84023253/1871-09-22/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:vtu:batch_vtu_montpelier_ver01:data:sn84023253:00200296278:1871092201:0151/full/pct:6.25/0/default.jpg#h=453&w=360
"Muscatine weekly journal (Muscatine, Iowa), June 19, 1863",http://www.loc.gov/item/sn84027253/1863-06-19/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:iahi:batch_iahi_bellsprout_ver01:data:sn84027253:00279528529:1863061901:0460/full/pct:3.125/0/default.jpg#h=274&w=218
"Within thy heart : op. 29, no. 1",http://www.loc.gov/item/2008561977/,https://tile.loc.gov/image-services/iiif/public:music:musihas-200215445:musihas-200215445.0001/full/pct:6.25/0/default.jpg
Swallowed!,http://www.loc.gov/item/2010651311/,https://tile.loc.gov/image-services/iiif/service:afc:afc1986022:afc1986022_ms1401:0001/full/pct:12.5/0/default.jpg
"El Tucsonense (Tucson, Ariz.), July 20, 1937",http://www.loc.gov/item/sn95060694/1937-07-20/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:az:batch_az_fireagate_ver02:data:sn95060694:00517019410:1937072001:0658/full/pct:3.125/0/default.jpg#h=299&w=223
"The Kanabec County times (Mora, MN), July 18, 1912",http://www.loc.gov/item/sn91059411/1912-07-18/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:mnhi:batch_mnhi_bottom_ver01:data:sn91059411:00517011587:1912071801:0229/full/pct:3.125/0/default.jpg#h=288&w=206
"Bluefield evening leader (Bluefield, W. Va.), April 18, 1908",http://www.loc.gov/item/sn86092066/1908-04-18/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:wvu:batch_wvu_ellis_ver01:data:sn86092066:00414186531:1908041801:0375/full/pct:3.125/0/default.jpg#h=288&w=225
"The daily morning oasis (Nogales, Ariz.), May 15, 1918",http://www.loc.gov/item/sn83025458/1918-05-15/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:az:batch_az_foolsfortynine_ver01:data:sn83025458:00414217321:1918051501:0585/full/pct:6.25/0/default.jpg#h=502&w=373
"The Spokane press (Spokane, Wash.), September 22, 1903",http://www.loc.gov/item/sn88085947/1903-09-22/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:wa:batch_wa_columbia_ver01:data:sn88085947:00211108538:1903092201:0408/full/pct:6.25/0/default.jpg#h=422&w=346
"The Cecil Whig (Elkton, Md.), March 27, 1880",http://www.loc.gov/item/sn83016348/1880-03-27/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:mdu:batch_mdu_fitzgerald_ver01:data:sn83016348:00415624566:1880032701:0224/full/pct:3.125/0/default.jpg#h=336&w=259
"The Cairo bulletin (Cairo, Ill.), October 4, 1906",http://www.loc.gov/item/sn93055779/1906-10-04/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:iune:batch_iune_jump_ver01:data:sn93055779:0029587353A:1906100401:0062/full/pct:6.25/0/default.jpg#h=438&w=327
"Evening star (Washington, D.C.), April 1, 1899",http://www.loc.gov/item/sn83045462/1899-04-01/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:dlc:batch_dlc_ibizanhound_ver01:data:sn83045462:00280655259:1899040101:0512/full/pct:6.25/0/default.jpg#h=446&w=335
"Hill Field, Engine Repair Building, 5840 Engine Lane, Layton, Davis County, UT",http://www.loc.gov/item/ut0593/,https://tile.loc.gov/image-services/iiif/service:gmd:gmd434m:g4344m:g4344bm:g088321917:08832_1917-0001/full/pct:12.5/0/default.jpg#h=963&w=813
"Los Angeles herald (Los Angeles [Calif.]), February 22, 1905",http://www.loc.gov/item/sn85042462/1905-02-22/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:curiv:batch_curiv_oasis_ver01:data:sn85042462:00175047268:1905022201:0814/full/pct:6.25/0/default.jpg#h=426&w=317
"Babb Indian Rodeo, Blackfeet Indian Reservation of Montana",http://www.loc.gov/item/afc1981005_tm11/,https://tile.loc.gov/image-services/iiif/service:afc:afc1981005:afc1981005_tm11:afc1981005_tm11_02/full/pct:6.25/0/default.jpg#h=213&w=312
English Derby at Epsom Downs,http://www.loc.gov/item/2021718471/,https://tile.loc.gov/image-services/iiif/public:music:muswwism-200205690:0001/full/pct:6.25/0/default.jpg
"Code of Federal Regulations: Federal Schools For Indians, 25 C.F.R. (1973)",http://www.loc.gov/item/cfr1973053-T25CIP31/,https://tile.loc.gov/image-services/iiif/service:pnp:highsm:33800:33854/full/pct:3.125/0/default.jpg#h=260&w=183
"The Washerwoman's War. Motion picture copyright descriptions collection. Class L, 1912-1977.",http://www.loc.gov/item/s1229l14304/,https://tile.loc.gov/image-services/iiif/public:gdcmassbookdig:catalogueofstori00twen:catalogueofstori00twen_0005/full/pct:12.5/0/default.jpg
"Manchester Democrat (Manchester, Iowa), September 10, 1913",http://www.loc.gov/item/sn84038306/1913-09-10/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:iahi:batch_iahi_bettendorf_ver01:data:sn84038306:00295875574:1913091001:0943/full/pct:6.25/0/default.jpg#h=494&w=380
"The Ordway new era (Ordway, Colo.), December 8, 1916",http://www.loc.gov/item/sn90051033/1916-12-08/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:cohi:batch_cohi_fairplay_ver01:data:sn90051033:00383341140:1916120801:0393/full/pct:6.25/0/default.jpg#h=298&w=237
"[The Imperial Yacht, Teşrifiye, designated for the imperial riding]",http://www.loc.gov/item/2003674600/,https://tile.loc.gov/image-services/iiif/service:gdc:gdcwdl:wd:l_:11:82:0:wdl_11820:KKR-26/full/pct:6.25/0/default.jpg
"The Daily empire (Dayton, Ohio), December 7, 1866",http://www.loc.gov/item/sn88077244/1866-12-07/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:ohi:batch_ohi_horatio_ver01:data:sn88077244:00280775083:1866120701:0467/full/pct:6.25/0/default.jpg#h=395&w=264
"Richfield Station, Cucamonga, California",http://www.loc.gov/item/2017707404/,https://tile.loc.gov/image-services/iiif/service:afc:afc2023018:afc2023018_001:afc2023018_001_ph:afc2023018_001_ph01/full/pct:6.25/0/default.jpg#h=375&w=500
"Pawtucket gazette and chronicle (Pawtucket, R.I.), March 11, 1853",http://www.loc.gov/item/sn83021578/1853-03-11/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:rp:batch_rp_jarlstorvald_ver01:data:sn83021578:00529045414:1853031101:0663/full/pct:6.25/0/default.jpg#h=489&w=362
"The Key West citizen (Key West, Fla.), September 19, 1957",http://www.loc.gov/item/sn83016244/1957-09-19/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:fu:batch_fu_calhoun_ver01:data:sn83016244:00513689895:1957091901:0187/full/pct:3.125/0/default.jpg#h=277&w=210
"Worcester daily spy (Worcester [Mass.]), November 28, 1872",http://www.loc.gov/item/sn83021205/1872-11-28/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:mb:batch_mb_demeter_ver01:data:sn83021205:00517171876:1872112801:1135/full/pct:3.125/0/default.jpg#h=293&w=216
"Surf at King's Beach, Lynn, Mass.",http://www.loc.gov/item/2024688736/,https://tile.loc.gov/image-services/iiif/service:gmd:gmdtitlecolfold:ma:-1:11:ma-111:ma-111-00001/full/pct:12.5/0/default.jpg
"The Republican (Oakland, Md.), February 6, 1930",http://www.loc.gov/item/sn88065202/1930-02-06/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:mdu:batch_mdu_anhinga_ver01:data:sn88065202:00340588204:1930020601:0043/full/pct:3.125/0/default.jpg#h=275&w=191
Hayes and Wheeler grand march,http://www.loc.gov/item/2023825994/,https://tile.loc.gov/image-services/iiif/public:music:mussm-sm1876-07923:001/full/pct:6.25/0/default.jpg
"United States Code: Appointments in Regular Components, 10 U.S.C. §§ 531-565 (1982)",http://www.loc.gov/item/uscode1982-003010033/,https://tile.loc.gov/image-services/iiif/public:gdcmassbookdig:installationcomm00unse:installationcomm00unse_0001/full/pct:12.5/0/default.jpg
"Bisbee daily review (Bisbee, Ariz.), July 27, 1904",http://www.loc.gov/item/sn84024827/1904-07-27/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:az:batch_az_javelina_ver01:data:sn84024827:00211105252:1904072701:0615/full/pct:6.25/0/default.jpg#h=384&w=271
"The New Haven union (New Haven, Conn.), June 2, 1908, (POSTSCRIPT EDITION)",http://www.loc.gov/item/sn92051126/1908-06-02/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:ct:batch_ct_hartford_ver01:data:sn92051126:00517174117:1908060201:0657/full/pct:6.25/0/default.jpg#h=397&w=312
"Evening times-Republican (Marshalltown, Iowa), August 11, 1904",http://www.loc.gov/item/sn85049554/1904-08-11/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:iahi:batch_iahi_duesenberg_ver01:data:sn85049554:00415622338:1904081101:0280/full/pct:3.125/0/default.jpg#h=285&w=239
"The Western outlook (San Francisco, Cal.), January 1, 1916",http://www.loc.gov/item/sn84025815/1916-01-01/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:dlc:batch_dlc_ontario_ver01:data:sn84025815:00220720470:1916010101:0001/full/pct:3.125/0/default.jpg#h=287&w=213
"Sanborn Fire Insurance Map from San Antonio, Bexar County, Texas.",http://www.loc.gov/item/sanborn08740_008/,https://tile.loc.gov/image-services/iiif/service:gmd:gmd403m:g4034m:g4034sm:g4034sm_g08740191202:08740_02_1912-titl/full/pct:12.5/0/default.jpg#h=974&w=822
"The Louisiana Democrat (Alexandria, La.), April 8, 1891",http://www.loc.gov/item/sn82003389/1891-04-08/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:lu:batch_lu_beast_ver01:data:sn82003389:00294555195:1891040801:0488/full/pct:6.25/0/default.jpg#h=510&w=345
"Code of Federal Regulations: Estate Tax; Estates Of Decedents Dying After August 16, 1954, 26 C.F.R. (1976)",http://www.loc.gov/item/cfr1976056-T26CIP20/,https://tile.loc.gov/image-services/iiif/service:ll:llhsp:llhsp_laws_02:00162/full/pct:12.5/0/default.jpg#h=459&w=345
EVALUATION OF VIETNAMESE DOCUMENTS ON AIRCRAFT SHOOT DOWNS OVER NORTH VIETNAM,http://www.loc.gov/item/powmia/pwmaster_149881/,https://tile.loc.gov/image-services/iiif/public:gdcmassbookdig:angolacountrystu00coll_0:angolacountrystu00coll_0_0005/full/pct:6.25/0/default.jpg
"The New York herald (New York [N.Y.]), July 30, 1876",http://www.loc.gov/item/sn83030313/1876-07-30/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:dlc:batch_dlc_crowfoot_ver01:data:sn83030313:00271743981:1876073001:0300/full/pct:3.125/0/default.jpg#h=271&w=190
"Court Square, Memphis, Tenn.",http://www.loc.gov/item/2025675558/,https://tile.loc.gov/image-services/iiif/service:gmd:gmd396:g3964:g3964m:pm009010/full/pct:12.5/0/default.jpg#h=854&w=1300
"The Columbia daily phoenix (Columbia, S.C.), May 25, 1865",http://www.loc.gov/item/sn84027007/1865-05-25/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:scu:batch_scu_alexiavalentine_ver01:data:sn84027007:00294551633:1865052501:0019/full/pct:6.25/0/default.jpg#h=380&w=270
"Virginia; address delivered in response to the toast ""Virginia"", at the banquet given by the citizens of Petersburg, Va., to the President of the United States and the governor of Pennsylvania. on May 19, 1909,",http://www.loc.gov/item/e10002211/,https://tile.loc.gov/image-services/iiif/public:gdcmassbookdig:virginiaaddressd00alde:virginiaaddressd00alde_0003/full/pct:25.0/0/default.jpg#h=871&w=552
"The daily union (Washington [D.C.]), September 6, 1851",http://www.loc.gov/item/sn82003410/1851-09-06/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:dlc:batch_dlc_chimera_ver01:data:sn82003410:00415661198:1851090601:0905/full/pct:6.25/0/default.jpg#h=495&w=378
"Daily Democrat and news (Davenport, Iowa), June 15, 1861",http://www.loc.gov/item/sn82015737/1861-06-15/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:iahi:batch_iahi_gastly_ver01:data:sn82015737:0027952911A:1861061501:0486/full/pct:3.125/0/default.jpg#h=291&w=218
[Chicago Rock Island & Pacific Railroad : Locomotive CRIP 577],http://www.loc.gov/item/2024643251/,https://tile.loc.gov/image-services/iiif/service:gmd:gmd406:g4061:g4061p:rr003720/full/pct:12.5/0/default.jpg#h=633&w=1167
"The public ledger (Maysville, Ky.), March 7, 1921, (AFTERNOON EDITION)",http://www.loc.gov/item/sn85038022/1921-03-07/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:kyu:batch_kyu_dove_ver02:data:sn85038022:00202195015:1921030701:0222/full/pct:6.25/0/default.jpg#h=436&w=298
"Official Journal of the Republic of Chile; Año 129, Número 38.540, Segundo Cuerpo",http://www.loc.gov/item/cl20060816b/,https://tile.loc.gov/image-services/iiif/service:ll:llserialsetce:00:73:3_:00:_0:0:00733_00_00:00733_00_00-001-0121-0006:0001/full/pct:6.25/0/default.jpg#h=270&w=193
"The Ocala evening star (Ocala, Fla.), April 21, 1914",http://www.loc.gov/item/sn84027621/1914-04-21/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:fu:batch_fu_beaty_ver01:data:sn84027621:0029586591A:1914042101:0034/full/pct:3.125/0/default.jpg#h=281&w=215
"Evening star (Washington, D.C.), January 18, 1901",http://www.loc.gov/item/sn83045462/1901-01-18/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:dlc:batch_dlc_yorkie_ver01:data:sn83045462:00280655387:1901011801:0073/full/pct:6.25/0/default.jpg#h=477&w=361
"Imperial Valley press (El Centro, Calif.), April 2, 1915",http://www.loc.gov/item/sn92070146/1915-04-02/ed-1/,https://tile.loc.gov/image-services/iiif/service:ndnp:curiv:batch_curiv_mesquite_ver02:data:sn92070146:00414189465:1915040201:0371/full/pct:6.25/0/default.jpg#h=452&w=352
